"ID","Gene","TO_annotation","TO_ID"
"29127","GRMZM2G175150","plant morphology trait","TO:0000017"
"29128","GRMZM2G175150","plant structure morphology trait","TO:0000839"
"29129","GRMZM2G175150","whole plant morphology trait","TO:0000398"
"29130","GRMZM2G175150","whole plant size","TO:1000012"
"29131","GRMZM2G175150","plant height","TO:0000207"
"29132","GRMZM2G031917","plant morphology trait","TO:0000017"
"29133","GRMZM2G031917","plant structure morphology trait","TO:0000839"
"29134","GRMZM2G031917","whole plant morphology trait","TO:0000398"
"29135","GRMZM2G031917","whole plant size","TO:1000012"
"29136","GRMZM2G031917","plant height","TO:0000207"
"29137","GRMZM2G032049","plant morphology trait","TO:0000017"
"29138","GRMZM2G032049","plant structure morphology trait","TO:0000839"
"29139","GRMZM2G032049","whole plant morphology trait","TO:0000398"
"29140","GRMZM2G032049","whole plant size","TO:1000012"
"29141","GRMZM2G032049","plant height","TO:0000207"
"29142","GRMZM2G032252","plant morphology trait","TO:0000017"
"29143","GRMZM2G032252","plant structure morphology trait","TO:0000839"
"29144","GRMZM2G032252","whole plant morphology trait","TO:0000398"
"29145","GRMZM2G032252","whole plant size","TO:1000012"
"29146","GRMZM2G032252","plant height","TO:0000207"
"29147","GRMZM2G154278","plant morphology trait","TO:0000017"
"29148","GRMZM2G154278","plant structure morphology trait","TO:0000839"
"29149","GRMZM2G154278","whole plant morphology trait","TO:0000398"
"29150","GRMZM2G154278","whole plant size","TO:1000012"
"29151","GRMZM2G154278","plant height","TO:0000207"
"29152","GRMZM2G453565","plant morphology trait","TO:0000017"
"29153","GRMZM2G453565","plant structure morphology trait","TO:0000839"
"29154","GRMZM2G453565","whole plant morphology trait","TO:0000398"
"29155","GRMZM2G453565","whole plant size","TO:1000012"
"29156","GRMZM2G453565","plant height","TO:0000207"
"29157","GRMZM2G375222","plant morphology trait","TO:0000017"
"29158","GRMZM2G375222","plant structure morphology trait","TO:0000839"
"29159","GRMZM2G375222","whole plant morphology trait","TO:0000398"
"29160","GRMZM2G375222","whole plant size","TO:1000012"
"29161","GRMZM2G375222","plant height","TO:0000207"
"29162","GRMZM2G077212","plant morphology trait","TO:0000017"
"29163","GRMZM2G077212","plant structure morphology trait","TO:0000839"
"29164","GRMZM2G077212","whole plant morphology trait","TO:0000398"
"29165","GRMZM2G077212","whole plant size","TO:1000012"
"29166","GRMZM2G077212","plant height","TO:0000207"
"29167","GRMZM2G085111","plant morphology trait","TO:0000017"
"29168","GRMZM2G085111","plant structure morphology trait","TO:0000839"
"29169","GRMZM2G085111","whole plant morphology trait","TO:0000398"
"29170","GRMZM2G085111","whole plant size","TO:1000012"
"29171","GRMZM2G085111","plant height","TO:0000207"
"29172","GRMZM2G384298","plant morphology trait","TO:0000017"
"29173","GRMZM2G384298","plant structure morphology trait","TO:0000839"
"29174","GRMZM2G384298","whole plant morphology trait","TO:0000398"
"29175","GRMZM2G384298","whole plant size","TO:1000012"
"29176","GRMZM2G384298","plant height","TO:0000207"
"29177","GRMZM2G161019","plant morphology trait","TO:0000017"
"29178","GRMZM2G161019","plant structure morphology trait","TO:0000839"
"29179","GRMZM2G161019","whole plant morphology trait","TO:0000398"
"29180","GRMZM2G161019","whole plant size","TO:1000012"
"29181","GRMZM2G161019","plant height","TO:0000207"
"29182","GRMZM2G161040","plant morphology trait","TO:0000017"
"29183","GRMZM2G161040","plant structure morphology trait","TO:0000839"
"29184","GRMZM2G161040","whole plant morphology trait","TO:0000398"
"29185","GRMZM2G161040","whole plant size","TO:1000012"
"29186","GRMZM2G161040","plant height","TO:0000207"
"29187","GRMZM2G005619","plant morphology trait","TO:0000017"
"29188","GRMZM2G005619","plant structure morphology trait","TO:0000839"
"29189","GRMZM2G005619","whole plant morphology trait","TO:0000398"
"29190","GRMZM2G005619","whole plant size","TO:1000012"
"29191","GRMZM2G005619","plant height","TO:0000207"
"29192","GRMZM2G304091","plant morphology trait","TO:0000017"
"29193","GRMZM2G304091","plant structure morphology trait","TO:0000839"
"29194","GRMZM2G304091","whole plant morphology trait","TO:0000398"
"29195","GRMZM2G304091","whole plant size","TO:1000012"
"29196","GRMZM2G304091","plant height","TO:0000207"
"29197","GRMZM2G304121","plant morphology trait","TO:0000017"
"29198","GRMZM2G304121","plant structure morphology trait","TO:0000839"
"29199","GRMZM2G304121","whole plant morphology trait","TO:0000398"
"29200","GRMZM2G304121","whole plant size","TO:1000012"
"29201","GRMZM2G304121","plant height","TO:0000207"
"29202","GRMZM2G005980","plant morphology trait","TO:0000017"
"29203","GRMZM2G005980","plant structure morphology trait","TO:0000839"
"29204","GRMZM2G005980","whole plant morphology trait","TO:0000398"
"29205","GRMZM2G005980","whole plant size","TO:1000012"
"29206","GRMZM2G005980","plant height","TO:0000207"
"29207","GRMZM2G080731","plant morphology trait","TO:0000017"
"29208","GRMZM2G080731","plant structure morphology trait","TO:0000839"
"29209","GRMZM2G080731","whole plant morphology trait","TO:0000398"
"29210","GRMZM2G080731","whole plant size","TO:1000012"
"29211","GRMZM2G080731","plant height","TO:0000207"
"29212","GRMZM2G036980","plant morphology trait","TO:0000017"
"29213","GRMZM2G036980","plant structure morphology trait","TO:0000839"
"29214","GRMZM2G036980","whole plant morphology trait","TO:0000398"
"29215","GRMZM2G036980","whole plant size","TO:1000012"
"29216","GRMZM2G036980","plant height","TO:0000207"
"29217","GRMZM2G042865","plant morphology trait","TO:0000017"
"29218","GRMZM2G042865","plant structure morphology trait","TO:0000839"
"29219","GRMZM2G042865","whole plant morphology trait","TO:0000398"
"29220","GRMZM2G042865","whole plant size","TO:1000012"
"29221","GRMZM2G042865","plant height","TO:0000207"
"29222","AC187096.5_FG001","plant morphology trait","TO:0000017"
"29223","AC187096.5_FG001","plant structure morphology trait","TO:0000839"
"29224","AC187096.5_FG001","whole plant morphology trait","TO:0000398"
"29225","AC187096.5_FG001","whole plant size","TO:1000012"
"29226","AC187096.5_FG001","plant height","TO:0000207"
"29227","GRMZM2G179985","plant morphology trait","TO:0000017"
"29228","GRMZM2G179985","plant structure morphology trait","TO:0000839"
"29229","GRMZM2G179985","whole plant morphology trait","TO:0000398"
"29230","GRMZM2G179985","whole plant size","TO:1000012"
"29231","GRMZM2G179985","plant height","TO:0000207"
"29232","GRMZM2G143756","plant morphology trait","TO:0000017"
"29233","GRMZM2G143756","plant structure morphology trait","TO:0000839"
"29234","GRMZM2G143756","whole plant morphology trait","TO:0000398"
"29235","GRMZM2G143756","whole plant size","TO:1000012"
"29236","GRMZM2G143756","plant height","TO:0000207"
"29237","GRMZM2G700757","plant morphology trait","TO:0000017"
"29238","GRMZM2G700757","plant structure morphology trait","TO:0000839"
"29239","GRMZM2G700757","whole plant morphology trait","TO:0000398"
"29240","GRMZM2G700757","whole plant size","TO:1000012"
"29241","GRMZM2G700757","plant height","TO:0000207"
"29242","GRMZM5G821267","plant morphology trait","TO:0000017"
"29243","GRMZM5G821267","plant structure morphology trait","TO:0000839"
"29244","GRMZM5G821267","whole plant morphology trait","TO:0000398"
"29245","GRMZM5G821267","whole plant size","TO:1000012"
"29246","GRMZM5G821267","plant height","TO:0000207"
"29247","GRMZM2G181269","plant morphology trait","TO:0000017"
"29248","GRMZM2G181269","plant structure morphology trait","TO:0000839"
"29249","GRMZM2G181269","whole plant morphology trait","TO:0000398"
"29250","GRMZM2G181269","whole plant size","TO:1000012"
"29251","GRMZM2G181269","plant height","TO:0000207"
"29252","GRMZM2G052296","quality trait","TO:0000597"
"29253","GRMZM2G052296","dietary fiber related trait","TO:0002642"
"29254","GRMZM2G052296","acid detergent fiber","TO:0002641"
"29255","GRMZM2G311680","quality trait","TO:0000597"
"29256","GRMZM2G311680","dietary fiber related trait","TO:0002642"
"29257","GRMZM2G311680","acid detergent fiber","TO:0002641"
"29258","GRMZM2G009732","quality trait","TO:0000597"
"29259","GRMZM2G009732","dietary fiber related trait","TO:0002642"
"29260","GRMZM2G009732","acid detergent fiber","TO:0002641"
"29261","GRMZM2G047949","quality trait","TO:0000597"
"29262","GRMZM2G047949","dietary fiber related trait","TO:0002642"
"29263","GRMZM2G047949","acid detergent fiber","TO:0002641"
"29264","GRMZM2G164612","quality trait","TO:0000597"
"29265","GRMZM2G164612","dietary fiber related trait","TO:0002642"
"29266","GRMZM2G164612","acid detergent fiber","TO:0002641"
"29267","GRMZM2G164640","quality trait","TO:0000597"
"29268","GRMZM2G164640","dietary fiber related trait","TO:0002642"
"29269","GRMZM2G164640","acid detergent fiber","TO:0002641"
"29270","GRMZM2G091973","quality trait","TO:0000597"
"29271","GRMZM2G091973","dietary fiber related trait","TO:0002642"
"29272","GRMZM2G091973","acid detergent fiber","TO:0002641"
"29273","GRMZM2G393150","quality trait","TO:0000597"
"29274","GRMZM2G393150","dietary fiber related trait","TO:0002642"
"29275","GRMZM2G393150","acid detergent fiber","TO:0002641"
"29276","GRMZM2G092018","quality trait","TO:0000597"
"29277","GRMZM2G092018","dietary fiber related trait","TO:0002642"
"29278","GRMZM2G092018","acid detergent fiber","TO:0002641"
"29279","GRMZM2G360219","quality trait","TO:0000597"
"29280","GRMZM2G360219","dietary fiber related trait","TO:0002642"
"29281","GRMZM2G360219","acid detergent fiber","TO:0002641"
"29282","GRMZM2G060886","quality trait","TO:0000597"
"29283","GRMZM2G060886","dietary fiber related trait","TO:0002642"
"29284","GRMZM2G060886","acid detergent fiber","TO:0002641"
"29285","GRMZM5G805609","quality trait","TO:0000597"
"29286","GRMZM5G805609","dietary fiber related trait","TO:0002642"
"29287","GRMZM5G805609","acid detergent fiber","TO:0002641"
"29288","AC232238.2_FG005","quality trait","TO:0000597"
"29289","AC232238.2_FG005","dietary fiber related trait","TO:0002642"
"29290","AC232238.2_FG005","acid detergent fiber","TO:0002641"
"29291","AC232238.2_FG004","quality trait","TO:0000597"
"29292","AC232238.2_FG004","dietary fiber related trait","TO:0002642"
"29293","AC232238.2_FG004","acid detergent fiber","TO:0002641"
"29294","GRMZM2G126251","quality trait","TO:0000597"
"29295","GRMZM2G126251","dietary fiber related trait","TO:0002642"
"29296","GRMZM2G126235","quality trait","TO:0000597"
"29297","GRMZM2G126235","dietary fiber related trait","TO:0002642"
"29298","GRMZM2G361115","quality trait","TO:0000597"
"29299","GRMZM2G361115","dry matter digestibility","TO:0002644"
"29300","GRMZM2G438299","quality trait","TO:0000597"
"29301","GRMZM2G438299","dry matter digestibility","TO:0002644"
"29302","GRMZM2G438301","quality trait","TO:0000597"
"29303","GRMZM2G438301","dry matter digestibility","TO:0002644"
"29304","GRMZM2G431821","quality trait","TO:0000597"
"29305","GRMZM2G431821","dry matter digestibility","TO:0002644"
"29306","GRMZM2G132303","quality trait","TO:0000597"
"29307","GRMZM2G132303","dry matter digestibility","TO:0002644"
"29308","GRMZM2G132284","quality trait","TO:0000597"
"29309","GRMZM2G132284","dry matter digestibility","TO:0002644"
"29310","GRMZM2G034157","quality trait","TO:0000597"
"29311","GRMZM2G034157","seed quality trait","TO:0000931"
"29312","GRMZM2G034157","seed composition based quality trait","TO:0000488"
"29313","GRMZM2G034157","fat and essential oil composition related","TO:0000491"
"29314","GRMZM5G889218","quality trait","TO:0000597"
"29315","GRMZM5G889218","seed quality trait","TO:0000931"
"29316","GRMZM5G889218","seed composition based quality trait","TO:0000488"
"29317","GRMZM5G889218","fat and essential oil composition related","TO:0000491"
"29318","GRMZM2G003022","quality trait","TO:0000597"
"29319","GRMZM2G003022","seed quality trait","TO:0000931"
"29320","GRMZM2G003022","seed composition based quality trait","TO:0000488"
"29321","GRMZM2G003022","fat and essential oil composition related","TO:0000491"
"29322","GRMZM2G052855","quality trait","TO:0000597"
"29323","GRMZM2G052855","seed quality trait","TO:0000931"
"29324","GRMZM2G052855","seed composition based quality trait","TO:0000488"
"29325","GRMZM2G052855","fat and essential oil composition related","TO:0000491"
"29326","GRMZM2G075956","stress trait","TO:0000164"
"29327","GRMZM2G075956","abiotic stress trait","TO:0000168"
"29328","GRMZM2G075956","lodging incidence","TO:0000068"
"29329","GRMZM2G005236","stress trait","TO:0000164"
"29330","GRMZM2G005236","abiotic stress trait","TO:0000168"
"29331","GRMZM2G005236","lodging incidence","TO:0000068"
"29332","GRMZM2G005374","stress trait","TO:0000164"
"29333","GRMZM2G005374","abiotic stress trait","TO:0000168"
"29334","GRMZM2G005374","lodging incidence","TO:0000068"
"29335","GRMZM2G334791","stress trait","TO:0000164"
"29336","GRMZM2G334791","abiotic stress trait","TO:0000168"
"29337","GRMZM2G334791","lodging incidence","TO:0000068"
"29338","GRMZM2G700655","stress trait","TO:0000164"
"29339","GRMZM2G700655","abiotic stress trait","TO:0000168"
"29340","GRMZM2G700655","lodging incidence","TO:0000068"
"29341","GRMZM2G399541","stress trait","TO:0000164"
"29342","GRMZM2G399541","abiotic stress trait","TO:0000168"
"29343","GRMZM2G399541","lodging incidence","TO:0000068"
"29344","GRMZM2G066057","stress trait","TO:0000164"
"29345","GRMZM2G066057","abiotic stress trait","TO:0000168"
"29346","GRMZM2G066057","lodging incidence","TO:0000068"
"29347","GRMZM2G377250","stress trait","TO:0000164"
"29348","GRMZM2G377250","abiotic stress trait","TO:0000168"
"29349","GRMZM2G377250","lodging incidence","TO:0000068"
"29350","GRMZM2G079219","stress trait","TO:0000164"
"29351","GRMZM2G079219","abiotic stress trait","TO:0000168"
"29352","GRMZM2G079219","lodging incidence","TO:0000068"
"29353","GRMZM2G119345","stress trait","TO:0000164"
"29354","GRMZM2G119345","abiotic stress trait","TO:0000168"
"29355","GRMZM2G119345","lodging incidence","TO:0000068"
"29356","AC200884.4_FG002","stress trait","TO:0000164"
"29357","AC200884.4_FG002","abiotic stress trait","TO:0000168"
"29358","AC200884.4_FG002","lodging incidence","TO:0000068"
"29359","GRMZM2G011491","stress trait","TO:0000164"
"29360","GRMZM2G011491","abiotic stress trait","TO:0000168"
"29361","GRMZM2G011491","lodging incidence","TO:0000068"
"29362","GRMZM2G163954","stress trait","TO:0000164"
"29363","GRMZM2G163954","abiotic stress trait","TO:0000168"
"29364","GRMZM2G163954","lodging incidence","TO:0000068"
"29365","GRMZM2G172192","stress trait","TO:0000164"
"29366","GRMZM2G172192","abiotic stress trait","TO:0000168"
"29367","GRMZM2G172192","lodging incidence","TO:0000068"
"29368","GRMZM5G872442","stress trait","TO:0000164"
"29369","GRMZM5G872442","abiotic stress trait","TO:0000168"
"29370","GRMZM5G872442","lodging incidence","TO:0000068"
"29371","AC234160.1_FG004","stress trait","TO:0000164"
"29372","AC234160.1_FG004","abiotic stress trait","TO:0000168"
"29373","AC234160.1_FG004","lodging incidence","TO:0000068"
"29374","AC234160.1_FG003","stress trait","TO:0000164"
"29375","AC234160.1_FG003","abiotic stress trait","TO:0000168"
"29376","AC234160.1_FG003","lodging incidence","TO:0000068"
"29377","GRMZM5G871154","stress trait","TO:0000164"
"29378","GRMZM5G871154","abiotic stress trait","TO:0000168"
"29379","GRMZM5G871154","lodging incidence","TO:0000068"
"29380","GRMZM2G092759","stress trait","TO:0000164"
"29381","GRMZM2G092759","abiotic stress trait","TO:0000168"
"29382","GRMZM2G092759","lodging incidence","TO:0000068"
"29383","GRMZM2G393070","stress trait","TO:0000164"
"29384","GRMZM2G393070","abiotic stress trait","TO:0000168"
"29385","GRMZM2G393070","lodging incidence","TO:0000068"
"29386","GRMZM2G393072","stress trait","TO:0000164"
"29387","GRMZM2G393072","abiotic stress trait","TO:0000168"
"29388","GRMZM2G393072","lodging incidence","TO:0000068"
"29389","GRMZM2G092817","stress trait","TO:0000164"
"29390","GRMZM2G092817","abiotic stress trait","TO:0000168"
"29391","GRMZM2G092817","lodging incidence","TO:0000068"
"29392","GRMZM2G340319","stress trait","TO:0000164"
"29393","GRMZM2G340319","abiotic stress trait","TO:0000168"
"29394","GRMZM2G340319","lodging incidence","TO:0000068"
"29395","GRMZM2G002023","stress trait","TO:0000164"
"29396","GRMZM2G002023","abiotic stress trait","TO:0000168"
"29397","GRMZM2G002023","lodging incidence","TO:0000068"
"29398","GRMZM2G068271","stress trait","TO:0000164"
"29399","GRMZM2G068271","abiotic stress trait","TO:0000168"
"29400","GRMZM2G068271","lodging incidence","TO:0000068"
"29401","GRMZM2G068361","stress trait","TO:0000164"
"29402","GRMZM2G068361","abiotic stress trait","TO:0000168"
"29403","GRMZM2G068361","lodging incidence","TO:0000068"
"29404","GRMZM2G368663","stress trait","TO:0000164"
"29405","GRMZM2G368663","abiotic stress trait","TO:0000168"
"29406","GRMZM2G368663","lodging incidence","TO:0000068"
"29407","GRMZM2G316214","stress trait","TO:0000164"
"29408","GRMZM2G316214","abiotic stress trait","TO:0000168"
"29409","GRMZM2G316214","lodging incidence","TO:0000068"
"29410","GRMZM5G834335","stress trait","TO:0000164"
"29411","GRMZM5G834335","abiotic stress trait","TO:0000168"
"29412","GRMZM5G834335","lodging incidence","TO:0000068"
"29413","GRMZM2G020583","stress trait","TO:0000164"
"29414","GRMZM2G020583","abiotic stress trait","TO:0000168"
"29415","GRMZM2G020583","lodging incidence","TO:0000068"
"29416","GRMZM2G020594","stress trait","TO:0000164"
"29417","GRMZM2G020594","abiotic stress trait","TO:0000168"
"29418","GRMZM2G020594","lodging incidence","TO:0000068"
"29419","GRMZM2G020957","stress trait","TO:0000164"
"29420","GRMZM2G020957","abiotic stress trait","TO:0000168"
"29421","GRMZM2G020957","lodging incidence","TO:0000068"
"29422","GRMZM2G405094","stress trait","TO:0000164"
"29423","GRMZM2G405094","abiotic stress trait","TO:0000168"
"29424","GRMZM2G405094","lodging incidence","TO:0000068"
"29425","GRMZM2G162884","stress trait","TO:0000164"
"29426","GRMZM2G162884","abiotic stress trait","TO:0000168"
"29427","GRMZM2G162884","radiation response trait","TO:0000161"
"29428","GRMZM2G162884","light sensitivity","TO:0000075"
"29429","GRMZM2G162884","photoperiod sensitivity trait","TO:0000229"
"29430","GRMZM2G162884","photoperiod-sensitive flowering time trait","TO:0000934"
"29431","GRMZM5G821267","stress trait","TO:0000164"
"29432","GRMZM5G821267","abiotic stress trait","TO:0000168"
"29433","GRMZM5G821267","radiation response trait","TO:0000161"
"29434","GRMZM5G821267","light sensitivity","TO:0000075"
"29435","GRMZM5G821267","photoperiod sensitivity trait","TO:0000229"
"29436","GRMZM5G821267","photoperiod-sensitive flowering time trait","TO:0000934"
"29437","AC233916.1_FG002","stress trait","TO:0000164"
"29438","AC233916.1_FG002","abiotic stress trait","TO:0000168"
"29439","AC233916.1_FG002","radiation response trait","TO:0000161"
"29440","AC233916.1_FG002","light sensitivity","TO:0000075"
"29441","AC233916.1_FG002","photoperiod sensitivity trait","TO:0000229"
"29442","AC233916.1_FG002","photoperiod-sensitive flowering time trait","TO:0000934"
"29443","AC233788.2_FG002","stress trait","TO:0000164"
"29444","AC233788.2_FG002","abiotic stress trait","TO:0000168"
"29445","AC233788.2_FG002","radiation response trait","TO:0000161"
"29446","AC233788.2_FG002","light sensitivity","TO:0000075"
"29447","AC233788.2_FG002","photoperiod sensitivity trait","TO:0000229"
"29448","AC233788.2_FG003","stress trait","TO:0000164"
"29449","AC233788.2_FG003","abiotic stress trait","TO:0000168"
"29450","AC233788.2_FG003","radiation response trait","TO:0000161"
"29451","AC233788.2_FG003","light sensitivity","TO:0000075"
"29452","AC233788.2_FG003","photoperiod sensitivity trait","TO:0000229"
"29453","GRMZM5G866699","stress trait","TO:0000164"
"29454","GRMZM5G866699","abiotic stress trait","TO:0000168"
"29455","GRMZM5G866699","radiation response trait","TO:0000161"
"29456","GRMZM5G866699","light sensitivity","TO:0000075"
"29457","GRMZM5G866699","photoperiod sensitivity trait","TO:0000229"
"29458","GRMZM2G113554","stress trait","TO:0000164"
"29459","GRMZM2G113554","abiotic stress trait","TO:0000168"
"29460","GRMZM2G113554","radiation response trait","TO:0000161"
"29461","GRMZM2G113554","light sensitivity","TO:0000075"
"29462","GRMZM2G113554","photoperiod sensitivity trait","TO:0000229"
"29463","GRMZM2G113554","photoperiod-sensitive flowering time trait","TO:0000934"
"29464","GRMZM2G162445","stress trait","TO:0000164"
"29465","GRMZM2G162445","abiotic stress trait","TO:0000168"
"29466","GRMZM2G162445","radiation response trait","TO:0000161"
"29467","GRMZM2G162445","light sensitivity","TO:0000075"
"29468","GRMZM2G162445","photoperiod sensitivity trait","TO:0000229"
"29469","GRMZM2G162445","photoperiod-sensitive flowering time trait","TO:0000934"
"29470","GRMZM2G162466","stress trait","TO:0000164"
"29471","GRMZM2G162466","abiotic stress trait","TO:0000168"
"29472","GRMZM2G162466","radiation response trait","TO:0000161"
"29473","GRMZM2G162466","light sensitivity","TO:0000075"
"29474","GRMZM2G162466","photoperiod sensitivity trait","TO:0000229"
"29475","GRMZM2G162466","photoperiod-sensitive flowering time trait","TO:0000934"
"29476","GRMZM2G093418","stress trait","TO:0000164"
"29477","GRMZM2G093418","abiotic stress trait","TO:0000168"
"29478","GRMZM2G093418","radiation response trait","TO:0000161"
"29479","GRMZM2G093418","light sensitivity","TO:0000075"
"29480","GRMZM2G093418","photoperiod sensitivity trait","TO:0000229"
"29481","GRMZM2G093418","photoperiod-sensitive flowering time trait","TO:0000934"
"29482","GRMZM2G093404","stress trait","TO:0000164"
"29483","GRMZM2G093404","abiotic stress trait","TO:0000168"
"29484","GRMZM2G093404","radiation response trait","TO:0000161"
"29485","GRMZM2G093404","light sensitivity","TO:0000075"
"29486","GRMZM2G093404","photoperiod sensitivity trait","TO:0000229"
"29487","GRMZM2G093404","photoperiod-sensitive flowering time trait","TO:0000934"
"29488","GRMZM2G095807","stress trait","TO:0000164"
"29489","GRMZM2G095807","abiotic stress trait","TO:0000168"
"29490","GRMZM2G095807","radiation response trait","TO:0000161"
"29491","GRMZM2G095807","light sensitivity","TO:0000075"
"29492","GRMZM2G095807","photoperiod sensitivity trait","TO:0000229"
"29493","GRMZM2G095807","photoperiod-sensitive flowering time trait","TO:0000934"
"29494","AC205250.3_FG004","stress trait","TO:0000164"
"29495","AC205250.3_FG004","abiotic stress trait","TO:0000168"
"29496","AC205250.3_FG004","radiation response trait","TO:0000161"
"29497","AC205250.3_FG004","light sensitivity","TO:0000075"
"29498","AC205250.3_FG004","photoperiod sensitivity trait","TO:0000229"
"29499","AC205250.3_FG004","photoperiod-sensitive flowering time trait","TO:0000934"
"29500","GRMZM2G370044","stress trait","TO:0000164"
"29501","GRMZM2G370044","abiotic stress trait","TO:0000168"
"29502","GRMZM2G370044","radiation response trait","TO:0000161"
"29503","GRMZM2G370044","light sensitivity","TO:0000075"
"29504","GRMZM2G370044","photoperiod sensitivity trait","TO:0000229"
"29505","GRMZM2G370044","photoperiod-sensitive flowering time trait","TO:0000934"
"29506","GRMZM2G370048","stress trait","TO:0000164"
"29507","GRMZM2G370048","abiotic stress trait","TO:0000168"
"29508","GRMZM2G370048","radiation response trait","TO:0000161"
"29509","GRMZM2G370048","light sensitivity","TO:0000075"
"29510","GRMZM2G370048","photoperiod sensitivity trait","TO:0000229"
"29511","GRMZM2G370048","photoperiod-sensitive flowering time trait","TO:0000934"
"29512","AC205250.3_FG006","stress trait","TO:0000164"
"29513","AC205250.3_FG006","abiotic stress trait","TO:0000168"
"29514","AC205250.3_FG006","radiation response trait","TO:0000161"
"29515","AC205250.3_FG006","light sensitivity","TO:0000075"
"29516","AC205250.3_FG006","photoperiod sensitivity trait","TO:0000229"
"29517","AC205250.3_FG006","photoperiod-sensitive flowering time trait","TO:0000934"
"29518","GRMZM2G120839","stress trait","TO:0000164"
"29519","GRMZM2G120839","abiotic stress trait","TO:0000168"
"29520","GRMZM2G120839","radiation response trait","TO:0000161"
"29521","GRMZM2G120839","light sensitivity","TO:0000075"
"29522","GRMZM2G120839","photoperiod sensitivity trait","TO:0000229"
"29523","GRMZM2G475994","stress trait","TO:0000164"
"29524","GRMZM2G475994","biotic stress trait","TO:0000179"
"29525","GRMZM2G475994","crop damage resistance","TO:0000236"
"29526","GRMZM2G475994","disease resistance","TO:0000112"
"29527","GRMZM2G475994","bacterial disease resistance","TO:0000315"
"29528","GRMZM2G475994","bacterial blight disease resistance","TO:0000770"
"29529","GRMZM2G172932","stress trait","TO:0000164"
"29530","GRMZM2G172932","biotic stress trait","TO:0000179"
"29531","GRMZM2G172932","crop damage resistance","TO:0000236"
"29532","GRMZM2G172932","disease resistance","TO:0000112"
"29533","GRMZM2G172932","bacterial disease resistance","TO:0000315"
"29534","GRMZM2G172932","bacterial blight disease resistance","TO:0000770"
"29535","GRMZM2G476009","stress trait","TO:0000164"
"29536","GRMZM2G476009","biotic stress trait","TO:0000179"
"29537","GRMZM2G476009","crop damage resistance","TO:0000236"
"29538","GRMZM2G476009","disease resistance","TO:0000112"
"29539","GRMZM2G476009","bacterial disease resistance","TO:0000315"
"29540","GRMZM2G476009","bacterial blight disease resistance","TO:0000770"
"29541","GRMZM2G390364","stress trait","TO:0000164"
"29542","GRMZM2G390364","biotic stress trait","TO:0000179"
"29543","GRMZM2G390364","crop damage resistance","TO:0000236"
"29544","GRMZM2G390364","disease resistance","TO:0000112"
"29545","GRMZM2G390364","bacterial disease resistance","TO:0000315"
"29546","GRMZM2G390364","bacterial blight disease resistance","TO:0000770"
"29547","GRMZM2G143613","stress trait","TO:0000164"
"29548","GRMZM2G143613","biotic stress trait","TO:0000179"
"29549","GRMZM2G143613","crop damage resistance","TO:0000236"
"29550","GRMZM2G143613","disease resistance","TO:0000112"
"29551","GRMZM2G143613","bacterial disease resistance","TO:0000315"
"29552","GRMZM2G143613","bacterial blight disease resistance","TO:0000770"
"29553","GRMZM2G143640","stress trait","TO:0000164"
"29554","GRMZM2G143640","biotic stress trait","TO:0000179"
"29555","GRMZM2G143640","crop damage resistance","TO:0000236"
"29556","GRMZM2G143640","disease resistance","TO:0000112"
"29557","GRMZM2G143640","bacterial disease resistance","TO:0000315"
"29558","GRMZM2G143640","bacterial blight disease resistance","TO:0000770"
"29559","GRMZM2G111472","stress trait","TO:0000164"
"29560","GRMZM2G111472","biotic stress trait","TO:0000179"
"29561","GRMZM2G111472","crop damage resistance","TO:0000236"
"29562","GRMZM2G111472","disease resistance","TO:0000112"
"29563","GRMZM2G111472","bacterial disease resistance","TO:0000315"
"29564","GRMZM2G111472","bacterial blight disease resistance","TO:0000770"
"29565","GRMZM2G111428","stress trait","TO:0000164"
"29566","GRMZM2G111428","biotic stress trait","TO:0000179"
"29567","GRMZM2G111428","crop damage resistance","TO:0000236"
"29568","GRMZM2G111428","disease resistance","TO:0000112"
"29569","GRMZM2G111428","bacterial disease resistance","TO:0000315"
"29570","GRMZM2G111428","bacterial blight disease resistance","TO:0000770"
"29571","GRMZM2G478396","stress trait","TO:0000164"
"29572","GRMZM2G478396","biotic stress trait","TO:0000179"
"29573","GRMZM2G478396","crop damage resistance","TO:0000236"
"29574","GRMZM2G478396","disease resistance","TO:0000112"
"29575","GRMZM2G478396","bacterial disease resistance","TO:0000315"
"29576","GRMZM2G478396","bacterial blight disease resistance","TO:0000770"
"29577","GRMZM5G897988","stress trait","TO:0000164"
"29578","GRMZM5G897988","biotic stress trait","TO:0000179"
"29579","GRMZM5G897988","crop damage resistance","TO:0000236"
"29580","GRMZM5G897988","disease resistance","TO:0000112"
"29581","GRMZM5G897988","bacterial disease resistance","TO:0000315"
"29582","GRMZM5G897988","bacterial blight disease resistance","TO:0000770"
"29583","GRMZM5G857641","stress trait","TO:0000164"
"29584","GRMZM5G857641","biotic stress trait","TO:0000179"
"29585","GRMZM5G857641","crop damage resistance","TO:0000236"
"29586","GRMZM5G857641","disease resistance","TO:0000112"
"29587","GRMZM5G857641","bacterial disease resistance","TO:0000315"
"29588","GRMZM5G857641","bacterial blight disease resistance","TO:0000770"
"29589","AC234519.1_FG005","stress trait","TO:0000164"
"29590","AC234519.1_FG005","biotic stress trait","TO:0000179"
