"ID","Gene","TO_annotation","TO_ID"
"20365","GRMZM2G004060","primary branching of inflorescence","TO:0000052"
"20366","GRMZM2G083347","plant growth and development trait","TO:0000357"
"20367","GRMZM2G083347","plant structure growth and development trait","TO:0000928"
"20368","GRMZM2G083347","shoot system growth and development trait","TO:0000654"
"20369","GRMZM2G083347","inflorescence development trait","TO:0006027"
"20370","GRMZM2G083347","inflorescence branching","TO:0000050"
"20371","GRMZM2G083347","primary branching of inflorescence","TO:0000052"
"20372","GRMZM2G080516","plant growth and development trait","TO:0000357"
"20373","GRMZM2G080516","plant structure growth and development trait","TO:0000928"
"20374","GRMZM2G080516","shoot system growth and development trait","TO:0000654"
"20375","GRMZM2G080516","inflorescence development trait","TO:0006027"
"20376","GRMZM2G080516","inflorescence branching","TO:0000050"
"20377","GRMZM2G080516","primary branching of inflorescence","TO:0000052"
"20378","GRMZM2G151553","plant morphology trait","TO:0000017"
"20379","GRMZM2G151553","plant structure morphology trait","TO:0000839"
"20380","GRMZM2G151553","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20381","GRMZM2G151553","cardinal organ part morphology trait","TO:0000754"
"20382","GRMZM2G151553","leaf lamina morphology trait","TO:0000829"
"20383","GRMZM2G151553","leaf lamina length","TO:0002690"
"20384","GRMZM2G116538","plant morphology trait","TO:0000017"
"20385","GRMZM2G116538","plant structure morphology trait","TO:0000839"
"20386","GRMZM2G116538","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20387","GRMZM2G116538","cardinal organ part morphology trait","TO:0000754"
"20388","GRMZM2G116538","leaf lamina morphology trait","TO:0000829"
"20389","GRMZM2G116538","leaf lamina length","TO:0002690"
"20390","GRMZM2G090652","plant morphology trait","TO:0000017"
"20391","GRMZM2G090652","plant structure morphology trait","TO:0000839"
"20392","GRMZM2G090652","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20393","GRMZM2G090652","cardinal organ part morphology trait","TO:0000754"
"20394","GRMZM2G090652","leaf lamina morphology trait","TO:0000829"
"20395","GRMZM2G090652","leaf lamina length","TO:0002690"
"20396","GRMZM2G090627","plant morphology trait","TO:0000017"
"20397","GRMZM2G090627","plant structure morphology trait","TO:0000839"
"20398","GRMZM2G090627","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20399","GRMZM2G090627","cardinal organ part morphology trait","TO:0000754"
"20400","GRMZM2G090627","leaf lamina morphology trait","TO:0000829"
"20401","GRMZM2G090627","leaf lamina length","TO:0002690"
"20402","GRMZM5G803318","plant morphology trait","TO:0000017"
"20403","GRMZM5G803318","plant structure morphology trait","TO:0000839"
"20404","GRMZM5G803318","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20405","GRMZM5G803318","cardinal organ part morphology trait","TO:0000754"
"20406","GRMZM5G803318","leaf lamina morphology trait","TO:0000829"
"20407","GRMZM5G803318","leaf lamina length","TO:0002690"
"20408","GRMZM2G092571","plant morphology trait","TO:0000017"
"20409","GRMZM2G092571","plant structure morphology trait","TO:0000839"
"20410","GRMZM2G092571","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20411","GRMZM2G092571","cardinal organ part morphology trait","TO:0000754"
"20412","GRMZM2G092571","leaf lamina morphology trait","TO:0000829"
"20413","GRMZM2G092571","leaf lamina length","TO:0002690"
"20414","GRMZM2G092607","plant morphology trait","TO:0000017"
"20415","GRMZM2G092607","plant structure morphology trait","TO:0000839"
"20416","GRMZM2G092607","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20417","GRMZM2G092607","cardinal organ part morphology trait","TO:0000754"
"20418","GRMZM2G092607","leaf lamina morphology trait","TO:0000829"
"20419","GRMZM2G092607","leaf lamina length","TO:0002690"
"20420","GRMZM2G077951","plant morphology trait","TO:0000017"
"20421","GRMZM2G077951","plant structure morphology trait","TO:0000839"
"20422","GRMZM2G077951","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20423","GRMZM2G077951","cardinal organ part morphology trait","TO:0000754"
"20424","GRMZM2G077951","leaf lamina morphology trait","TO:0000829"
"20425","GRMZM2G077951","leaf lamina length","TO:0002690"
"20426","GRMZM2G062844","plant morphology trait","TO:0000017"
"20427","GRMZM2G062844","plant structure morphology trait","TO:0000839"
"20428","GRMZM2G062844","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20429","GRMZM2G062844","cardinal organ part morphology trait","TO:0000754"
"20430","GRMZM2G062844","leaf lamina morphology trait","TO:0000829"
"20431","GRMZM2G062844","leaf lamina length","TO:0002690"
"20432","GRMZM2G142757","plant morphology trait","TO:0000017"
"20433","GRMZM2G142757","plant structure morphology trait","TO:0000839"
"20434","GRMZM2G142757","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20435","GRMZM2G142757","cardinal organ part morphology trait","TO:0000754"
"20436","GRMZM2G142757","leaf lamina morphology trait","TO:0000829"
"20437","GRMZM2G142757","leaf lamina length","TO:0002690"
"20438","GRMZM2G142802","plant morphology trait","TO:0000017"
"20439","GRMZM2G142802","plant structure morphology trait","TO:0000839"
"20440","GRMZM2G142802","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20441","GRMZM2G142802","cardinal organ part morphology trait","TO:0000754"
"20442","GRMZM2G142802","leaf lamina morphology trait","TO:0000829"
"20443","GRMZM2G142802","leaf lamina length","TO:0002690"
"20444","GRMZM2G124495","plant morphology trait","TO:0000017"
"20445","GRMZM2G124495","plant structure morphology trait","TO:0000839"
"20446","GRMZM2G124495","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20447","GRMZM2G124495","cardinal organ part morphology trait","TO:0000754"
"20448","GRMZM2G124495","leaf lamina morphology trait","TO:0000829"
"20449","GRMZM2G124495","leaf lamina width","TO:0002720"
"20450","AC199705.3_FG008","plant morphology trait","TO:0000017"
"20451","AC199705.3_FG008","plant structure morphology trait","TO:0000839"
"20452","AC199705.3_FG008","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20453","AC199705.3_FG008","cardinal organ part morphology trait","TO:0000754"
"20454","AC199705.3_FG008","leaf lamina morphology trait","TO:0000829"
"20455","AC199705.3_FG008","leaf lamina width","TO:0002720"
"20456","AC226227.2_FG003","plant morphology trait","TO:0000017"
"20457","AC226227.2_FG003","plant structure morphology trait","TO:0000839"
"20458","AC226227.2_FG003","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20459","AC226227.2_FG003","cardinal organ part morphology trait","TO:0000754"
"20460","AC226227.2_FG003","leaf lamina morphology trait","TO:0000829"
"20461","AC226227.2_FG003","leaf lamina width","TO:0002720"
"20462","AC226227.2_FG004","plant morphology trait","TO:0000017"
"20463","AC226227.2_FG004","plant structure morphology trait","TO:0000839"
"20464","AC226227.2_FG004","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20465","AC226227.2_FG004","cardinal organ part morphology trait","TO:0000754"
"20466","AC226227.2_FG004","leaf lamina morphology trait","TO:0000829"
"20467","AC226227.2_FG004","leaf lamina width","TO:0002720"
"20468","GRMZM2G468756","plant morphology trait","TO:0000017"
"20469","GRMZM2G468756","plant structure morphology trait","TO:0000839"
"20470","GRMZM2G468756","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20471","GRMZM2G468756","cardinal organ part morphology trait","TO:0000754"
"20472","GRMZM2G468756","leaf lamina morphology trait","TO:0000829"
"20473","GRMZM2G468756","leaf lamina width","TO:0002720"
"20474","GRMZM2G168953","plant morphology trait","TO:0000017"
"20475","GRMZM2G168953","plant structure morphology trait","TO:0000839"
"20476","GRMZM2G168953","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20477","GRMZM2G168953","cardinal organ part morphology trait","TO:0000754"
"20478","GRMZM2G168953","leaf lamina morphology trait","TO:0000829"
"20479","GRMZM2G168953","leaf lamina width","TO:0002720"
"20480","GRMZM2G393742","plant morphology trait","TO:0000017"
"20481","GRMZM2G393742","plant structure morphology trait","TO:0000839"
"20482","GRMZM2G393742","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20483","GRMZM2G393742","cardinal organ part morphology trait","TO:0000754"
"20484","GRMZM2G393742","leaf lamina morphology trait","TO:0000829"
"20485","GRMZM2G393742","leaf lamina width","TO:0002720"
"20486","GRMZM2G124502","plant morphology trait","TO:0000017"
"20487","GRMZM2G124502","plant structure morphology trait","TO:0000839"
"20488","GRMZM2G124502","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20489","GRMZM2G124502","cardinal organ part morphology trait","TO:0000754"
"20490","GRMZM2G124502","leaf lamina morphology trait","TO:0000829"
"20491","GRMZM2G124502","leaf lamina width","TO:0002720"
"20492","GRMZM2G305146","plant morphology trait","TO:0000017"
"20493","GRMZM2G305146","plant structure morphology trait","TO:0000839"
"20494","GRMZM2G305146","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20495","GRMZM2G305146","cardinal organ part morphology trait","TO:0000754"
"20496","GRMZM2G305146","leaf lamina morphology trait","TO:0000829"
"20497","GRMZM2G305146","leaf lamina width","TO:0002720"
"20498","GRMZM2G028014","plant morphology trait","TO:0000017"
"20499","GRMZM2G028014","plant structure morphology trait","TO:0000839"
"20500","GRMZM2G028014","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20501","GRMZM2G028014","cardinal organ part morphology trait","TO:0000754"
"20502","GRMZM2G028014","leaf lamina morphology trait","TO:0000829"
"20503","GRMZM2G028014","leaf lamina width","TO:0002720"
"20504","GRMZM2G040673","plant morphology trait","TO:0000017"
"20505","GRMZM2G040673","plant structure morphology trait","TO:0000839"
"20506","GRMZM2G040673","cardinal part of a multi-tissue plant structure morphology trait","TO:0000837"
"20507","GRMZM2G040673","cardinal organ part morphology trait","TO:0000754"
"20508","GRMZM2G040673","leaf lamina morphology trait","TO:0000829"
