"ID","Gene","TO_annotation","TO_ID"
"23890","LOC_Os06g39270","plant morphology trait","TO:0000017"
"23891","LOC_Os06g39270","plant structure morphology trait","TO:0000839"
"23892","LOC_Os06g39270","whole plant morphology trait","TO:0000398"
"23893","LOC_Os06g39270","whole plant size","TO:1000012"
"23894","LOC_Os06g39270","plant height","TO:0000207"
"23895","LOC_Os06g39280","plant morphology trait","TO:0000017"
"23896","LOC_Os06g39280","plant structure morphology trait","TO:0000839"
"23897","LOC_Os06g39280","whole plant morphology trait","TO:0000398"
"23898","LOC_Os06g39280","whole plant size","TO:1000012"
"23899","LOC_Os06g39280","plant height","TO:0000207"
"23900","LOC_Os06g39290","plant morphology trait","TO:0000017"
"23901","LOC_Os06g39290","plant structure morphology trait","TO:0000839"
"23902","LOC_Os06g39290","whole plant morphology trait","TO:0000398"
"23903","LOC_Os06g39290","whole plant size","TO:1000012"
"23904","LOC_Os06g39290","plant height","TO:0000207"
"23905","LOC_Os06g39300","plant morphology trait","TO:0000017"
"23906","LOC_Os06g39300","plant structure morphology trait","TO:0000839"
"23907","LOC_Os06g39300","whole plant morphology trait","TO:0000398"
"23908","LOC_Os06g39300","whole plant size","TO:1000012"
"23909","LOC_Os06g39300","plant height","TO:0000207"
"23910","LOC_Os06g39950","stress trait","TO:0000164"
"23911","LOC_Os06g39950","abiotic stress trait","TO:0000168"
"23912","LOC_Os06g39950","temperature response trait","TO:0000432"
"23913","LOC_Os06g39950","cold tolerance","TO:0000303"
"23914","LOC_Os06g39960","stress trait","TO:0000164"
"23915","LOC_Os06g39960","abiotic stress trait","TO:0000168"
"23916","LOC_Os06g39960","temperature response trait","TO:0000432"
"23917","LOC_Os06g39960","cold tolerance","TO:0000303"
"23918","LOC_Os06g39970","stress trait","TO:0000164"
"23919","LOC_Os06g39970","abiotic stress trait","TO:0000168"
"23920","LOC_Os06g39970","temperature response trait","TO:0000432"
"23921","LOC_Os06g39970","cold tolerance","TO:0000303"
"23922","LOC_Os06g40090","biochemical trait","TO:0000277"
"23923","LOC_Os06g40090","enzymatic activity and protein content related trait","TO:0000282"
"23924","LOC_Os06g40090","protein content","TO:0000598"
"23925","LOC_Os06g40090","soluble protein content","TO:0000325"
"23926","LOC_Os06g40110","biochemical trait","TO:0000277"
"23927","LOC_Os06g40110","enzymatic activity and protein content related trait","TO:0000282"
"23928","LOC_Os06g40110","protein content","TO:0000598"
"23929","LOC_Os06g40110","soluble protein content","TO:0000325"
"23930","LOC_Os06g40120","biochemical trait","TO:0000277"
"23931","LOC_Os06g40120","enzymatic activity and protein content related trait","TO:0000282"
"23932","LOC_Os06g40120","protein content","TO:0000598"
"23933","LOC_Os06g40120","soluble protein content","TO:0000325"
"23934","LOC_Os06g40110","stress trait","TO:0000164"
"23935","LOC_Os06g40110","abiotic stress trait","TO:0000168"
"23936","LOC_Os06g40110","temperature response trait","TO:0000432"
"23937","LOC_Os06g40110","cold tolerance","TO:0000303"
"23938","LOC_Os06g40120","stress trait","TO:0000164"
"23939","LOC_Os06g40120","abiotic stress trait","TO:0000168"
"23940","LOC_Os06g40120","temperature response trait","TO:0000432"
"23941","LOC_Os06g40120","cold tolerance","TO:0000303"
"23942","LOC_Os06g40130","stress trait","TO:0000164"
"23943","LOC_Os06g40130","abiotic stress trait","TO:0000168"
"23944","LOC_Os06g40130","temperature response trait","TO:0000432"
"23945","LOC_Os06g40130","cold tolerance","TO:0000303"
"23946","LOC_Os06g40140","stress trait","TO:0000164"
"23947","LOC_Os06g40140","abiotic stress trait","TO:0000168"
"23948","LOC_Os06g40140","temperature response trait","TO:0000432"
"23949","LOC_Os06g40140","cold tolerance","TO:0000303"
"23950","LOC_Os06g40880","plant morphology trait","TO:0000017"
"23951","LOC_Os06g40880","plant structure morphology trait","TO:0000839"
"23952","LOC_Os06g40880","multi-tissue plant structure morphology trait","TO:0000836"
"23953","LOC_Os06g40880","fruit morphology trait","TO:0002629"
"23954","LOC_Os06g40880","fruit length","TO:0002626"
"23955","LOC_Os06g40880","grain length","TO:0000734"
"23956","LOC_Os06g40890","plant morphology trait","TO:0000017"
"23957","LOC_Os06g40890","plant structure morphology trait","TO:0000839"
"23958","LOC_Os06g40890","multi-tissue plant structure morphology trait","TO:0000836"
"23959","LOC_Os06g40890","fruit morphology trait","TO:0002629"
"23960","LOC_Os06g40890","fruit length","TO:0002626"
"23961","LOC_Os06g40890","grain length","TO:0000734"
"23962","LOC_Os06g40900","plant morphology trait","TO:0000017"
"23963","LOC_Os06g40900","plant structure morphology trait","TO:0000839"
"23964","LOC_Os06g40900","multi-tissue plant structure morphology trait","TO:0000836"
"23965","LOC_Os06g40900","fruit morphology trait","TO:0002629"
"23966","LOC_Os06g40900","fruit length","TO:0002626"
"23967","LOC_Os06g40900","grain length","TO:0000734"
"23968","LOC_Os06g40910","plant morphology trait","TO:0000017"
"23969","LOC_Os06g40910","plant structure morphology trait","TO:0000839"
"23970","LOC_Os06g40910","multi-tissue plant structure morphology trait","TO:0000836"
"23971","LOC_Os06g40910","fruit morphology trait","TO:0002629"
"23972","LOC_Os06g40910","fruit length","TO:0002626"
"23973","LOC_Os06g40910","grain length","TO:0000734"
"23974","LOC_Os06g40920","plant morphology trait","TO:0000017"
"23975","LOC_Os06g40920","plant structure morphology trait","TO:0000839"
"23976","LOC_Os06g40920","multi-tissue plant structure morphology trait","TO:0000836"
"23977","LOC_Os06g40920","fruit morphology trait","TO:0002629"
"23978","LOC_Os06g40920","fruit length","TO:0002626"
"23979","LOC_Os06g40920","grain length","TO:0000734"
"23980","LOC_Os06g40930","plant morphology trait","TO:0000017"
"23981","LOC_Os06g40930","plant structure morphology trait","TO:0000839"
"23982","LOC_Os06g40930","multi-tissue plant structure morphology trait","TO:0000836"
"23983","LOC_Os06g40930","fruit morphology trait","TO:0002629"
"23984","LOC_Os06g40930","fruit length","TO:0002626"
"23985","LOC_Os06g40930","grain length","TO:0000734"
"23986","LOC_Os06g40940","plant morphology trait","TO:0000017"
"23987","LOC_Os06g40940","plant structure morphology trait","TO:0000839"
"23988","LOC_Os06g40940","multi-tissue plant structure morphology trait","TO:0000836"
"23989","LOC_Os06g40940","fruit morphology trait","TO:0002629"
"23990","LOC_Os06g40940","fruit length","TO:0002626"
"23991","LOC_Os06g40940","grain length","TO:0000734"
"23992","LOC_Os06g40880","fruit width","TO:0002627"
"23993","LOC_Os06g40880","grain width","TO:0000975"
"23994","LOC_Os06g40890","fruit width","TO:0002627"
"23995","LOC_Os06g40890","grain width","TO:0000975"
"23996","LOC_Os06g40900","fruit width","TO:0002627"
"23997","LOC_Os06g40900","grain width","TO:0000975"
"23998","LOC_Os06g40910","fruit width","TO:0002627"
"23999","LOC_Os06g40910","grain width","TO:0000975"
"24000","LOC_Os06g40920","fruit width","TO:0002627"
"24001","LOC_Os06g40920","grain width","TO:0000975"
"24002","LOC_Os06g40930","fruit width","TO:0002627"
"24003","LOC_Os06g40930","grain width","TO:0000975"
"24004","LOC_Os06g40940","fruit width","TO:0002627"
"24005","LOC_Os06g40940","grain width","TO:0000975"
"24006","LOC_Os06g40880","biochemical trait","TO:0000277"
"24007","LOC_Os06g40880","metabolite content related trait","TO:0000281"
"24008","LOC_Os06g40880","phenolic compound content","TO:0020076"
"24009","LOC_Os06g40890","biochemical trait","TO:0000277"
"24010","LOC_Os06g40890","metabolite content related trait","TO:0000281"
"24011","LOC_Os06g40890","phenolic compound content","TO:0020076"
"24012","LOC_Os06g40900","biochemical trait","TO:0000277"
"24013","LOC_Os06g40900","metabolite content related trait","TO:0000281"
"24014","LOC_Os06g40900","phenolic compound content","TO:0020076"
"24015","LOC_Os06g40910","biochemical trait","TO:0000277"
"24016","LOC_Os06g40910","metabolite content related trait","TO:0000281"
"24017","LOC_Os06g40910","phenolic compound content","TO:0020076"
"24018","LOC_Os06g40920","biochemical trait","TO:0000277"
"24019","LOC_Os06g40920","metabolite content related trait","TO:0000281"
"24020","LOC_Os06g40920","phenolic compound content","TO:0020076"
"24021","LOC_Os06g40930","biochemical trait","TO:0000277"
"24022","LOC_Os06g40930","metabolite content related trait","TO:0000281"
"24023","LOC_Os06g40930","phenolic compound content","TO:0020076"
"24024","LOC_Os06g40940","biochemical trait","TO:0000277"
"24025","LOC_Os06g40940","metabolite content related trait","TO:0000281"
"24026","LOC_Os06g40940","phenolic compound content","TO:0020076"
"24027","LOC_Os06g41170","plant morphology trait","TO:0000017"
"24028","LOC_Os06g41170","plant structure morphology trait","TO:0000839"
"24029","LOC_Os06g41170","whole plant morphology trait","TO:0000398"
"24030","LOC_Os06g41170","whole plant size","TO:1000012"
"24031","LOC_Os06g41170","plant height","TO:0000207"
"24032","LOC_Os06g41180","plant morphology trait","TO:0000017"
"24033","LOC_Os06g41180","plant structure morphology trait","TO:0000839"
"24034","LOC_Os06g41180","whole plant morphology trait","TO:0000398"
"24035","LOC_Os06g41180","whole plant size","TO:1000012"
"24036","LOC_Os06g41180","plant height","TO:0000207"
"24037","LOC_Os06g41190","plant morphology trait","TO:0000017"
"24038","LOC_Os06g41190","plant structure morphology trait","TO:0000839"
"24039","LOC_Os06g41190","whole plant morphology trait","TO:0000398"
"24040","LOC_Os06g41190","whole plant size","TO:1000012"
"24041","LOC_Os06g41190","plant height","TO:0000207"
"24042","LOC_Os06g41200","plant morphology trait","TO:0000017"
"24043","LOC_Os06g41200","plant structure morphology trait","TO:0000839"
"24044","LOC_Os06g41200","whole plant morphology trait","TO:0000398"
"24045","LOC_Os06g41200","whole plant size","TO:1000012"
"24046","LOC_Os06g41200","plant height","TO:0000207"
"24047","LOC_Os06g41340","plant growth and development trait","TO:0000357"
"24048","LOC_Os06g41340","plant phenological trait","TO:0000933"
"24049","LOC_Os06g41340","flowering time trait","TO:0002616"
"24050","LOC_Os06g41340","days to flowering trait","TO:0000344"
"24051","LOC_Os06g41340","days to tassel","TO:0000629"
"24052","LOC_Os06g41350","plant growth and development trait","TO:0000357"
"24053","LOC_Os06g41350","plant phenological trait","TO:0000933"
"24054","LOC_Os06g41350","flowering time trait","TO:0002616"
"24055","LOC_Os06g41350","days to flowering trait","TO:0000344"
"24056","LOC_Os06g41350","days to tassel","TO:0000629"
"24057","LOC_Os06g41550","plant morphology trait","TO:0000017"
"24058","LOC_Os06g41550","plant structure morphology trait","TO:0000839"
"24059","LOC_Os06g41550","multi-tissue plant structure morphology trait","TO:0000836"
"24060","LOC_Os06g41550","seed morphology trait","TO:0000184"
"24061","LOC_Os06g41550","seed size","TO:0000391"
"24062","LOC_Os06g41550","seed length","TO:0000146"
"24063","LOC_Os06g41560","plant morphology trait","TO:0000017"
"24064","LOC_Os06g41560","plant structure morphology trait","TO:0000839"
"24065","LOC_Os06g41560","multi-tissue plant structure morphology trait","TO:0000836"
"24066","LOC_Os06g41560","seed morphology trait","TO:0000184"
"24067","LOC_Os06g41560","seed size","TO:0000391"
"24068","LOC_Os06g41560","seed length","TO:0000146"
"24069","LOC_Os06g41570","plant morphology trait","TO:0000017"
"24070","LOC_Os06g41570","plant structure morphology trait","TO:0000839"
"24071","LOC_Os06g41570","multi-tissue plant structure morphology trait","TO:0000836"
"24072","LOC_Os06g41570","seed morphology trait","TO:0000184"
"24073","LOC_Os06g41570","seed size","TO:0000391"
"24074","LOC_Os06g41570","seed length","TO:0000146"
"24075","LOC_Os06g41580","plant morphology trait","TO:0000017"
"24076","LOC_Os06g41580","plant structure morphology trait","TO:0000839"
"24077","LOC_Os06g41580","multi-tissue plant structure morphology trait","TO:0000836"
"24078","LOC_Os06g41580","seed morphology trait","TO:0000184"
"24079","LOC_Os06g41580","seed size","TO:0000391"
"24080","LOC_Os06g41580","seed length","TO:0000146"
"24081","LOC_Os06g41590","plant morphology trait","TO:0000017"
"24082","LOC_Os06g41590","plant structure morphology trait","TO:0000839"
"24083","LOC_Os06g41590","multi-tissue plant structure morphology trait","TO:0000836"
"24084","LOC_Os06g41590","seed morphology trait","TO:0000184"
"24085","LOC_Os06g41590","seed size","TO:0000391"
"24086","LOC_Os06g41590","seed length","TO:0000146"
"24087","LOC_Os06g41600","plant morphology trait","TO:0000017"
"24088","LOC_Os06g41600","plant structure morphology trait","TO:0000839"
"24089","LOC_Os06g41600","multi-tissue plant structure morphology trait","TO:0000836"
"24090","LOC_Os06g41600","seed morphology trait","TO:0000184"
"24091","LOC_Os06g41600","seed size","TO:0000391"
"24092","LOC_Os06g41600","seed length","TO:0000146"
"24093","LOC_Os06g41610","plant morphology trait","TO:0000017"
"24094","LOC_Os06g41610","plant structure morphology trait","TO:0000839"
"24095","LOC_Os06g41610","multi-tissue plant structure morphology trait","TO:0000836"
"24096","LOC_Os06g41610","seed morphology trait","TO:0000184"
"24097","LOC_Os06g41610","seed size","TO:0000391"
"24098","LOC_Os06g41610","seed length","TO:0000146"
"24099","LOC_Os06g41620","plant morphology trait","TO:0000017"
"24100","LOC_Os06g41620","plant structure morphology trait","TO:0000839"
"24101","LOC_Os06g41620","multi-tissue plant structure morphology trait","TO:0000836"
"24102","LOC_Os06g41620","seed morphology trait","TO:0000184"
"24103","LOC_Os06g41620","seed size","TO:0000391"
"24104","LOC_Os06g41620","seed length","TO:0000146"
"24105","LOC_Os06g41630","plant morphology trait","TO:0000017"
"24106","LOC_Os06g41630","plant structure morphology trait","TO:0000839"
"24107","LOC_Os06g41630","multi-tissue plant structure morphology trait","TO:0000836"
"24108","LOC_Os06g41630","seed morphology trait","TO:0000184"
"24109","LOC_Os06g41630","seed size","TO:0000391"
"24110","LOC_Os06g41630","seed length","TO:0000146"
"24111","LOC_Os06g41890","plant growth and development trait","TO:0000357"
"24112","LOC_Os06g41890","plant phenological trait","TO:0000933"
"24113","LOC_Os06g41890","flowering time trait","TO:0002616"
"24114","LOC_Os06g41890","days to flowering trait","TO:0000344"
"24115","LOC_Os06g41890","days to tassel","TO:0000629"
"24116","LOC_Os06g41900","plant growth and development trait","TO:0000357"
"24117","LOC_Os06g41900","plant phenological trait","TO:0000933"
"24118","LOC_Os06g41900","flowering time trait","TO:0002616"
"24119","LOC_Os06g41900","days to flowering trait","TO:0000344"
"24120","LOC_Os06g41900","days to tassel","TO:0000629"
"24121","LOC_Os06g42570","plant morphology trait","TO:0000017"
"24122","LOC_Os06g42570","plant structure morphology trait","TO:0000839"
"24123","LOC_Os06g42570","whole plant morphology trait","TO:0000398"
"24124","LOC_Os06g42570","whole plant size","TO:1000012"
"24125","LOC_Os06g42570","plant height","TO:0000207"
"24126","LOC_Os06g42580","plant morphology trait","TO:0000017"
"24127","LOC_Os06g42580","plant structure morphology trait","TO:0000839"
"24128","LOC_Os06g42580","whole plant morphology trait","TO:0000398"
"24129","LOC_Os06g42580","whole plant size","TO:1000012"
"24130","LOC_Os06g42580","plant height","TO:0000207"
"24131","LOC_Os06g42590","plant morphology trait","TO:0000017"
"24132","LOC_Os06g42590","plant structure morphology trait","TO:0000839"
"24133","LOC_Os06g42590","whole plant morphology trait","TO:0000398"
"24134","LOC_Os06g42590","whole plant size","TO:1000012"
"24135","LOC_Os06g42590","plant height","TO:0000207"
"24136","LOC_Os06g42600","plant morphology trait","TO:0000017"
